net,length_um
DMEM.memory\[28\]\[7\],10.795µm
net707,10.785µm
net660,10.785µm
net754,10.785µm
net796,10.785µm
net830,10.785µm
net836,10.785µm
_1879_,10.78µm
_2108_,10.78µm
alu_result_out[23],10.75µm
alu_result_out[12],10.75µm
alu_result_out[26],10.75µm
DMEM.memory\[2\]\[5\],10.74µm
RF.registers\[1\]\[21\],10.74µm
RF.registers\[5\]\[0\],10.74µm
net1165,10.74µm
_1090_,10.74µm
_1426_,10.74µm
net1021,10.74µm
_1993_,10.73µm
net619,10.725µm
net791,10.705µm
_2103_,10.7µm
net950,10.68µm
net910,10.68µm
_2687_,10.68µm
net1174,10.66µm
_2002_,10.66µm
_2263_,10.66µm
_2560_,10.66µm
_2710_,10.66µm
DMEM.memory\[15\]\[16\],10.64µm
net895,10.64µm
DMEM.memory\[28\]\[12\],10.62µm
DMEM.memory\[29\]\[12\],10.62µm
net889,10.62µm
_1856_,10.61µm
net659,10.605µm
net822,10.605µm
_2177_,10.58µm
_2424_,10.58µm
_1710_,10.57µm
net693,10.565µm
net724,10.565µm
net1184,10.56µm
_0199_,10.55µm
net794,10.535µm
DMEM.memory\[1\]\[6\],10.5µm
DMEM.memory\[23\]\[17\],10.5µm
DMEM.memory\[30\]\[17\],10.5µm
RF.registers\[5\]\[13\],10.5µm
DMEM.memory\[7\]\[23\],10.48µm
_1784_,10.48µm
_2749_,10.48µm
DMEM.memory\[31\]\[16\],10.46µm
DMEM.memory\[4\]\[13\],10.46µm
net635,10.445µm
net670,10.445µm
net893,10.44µm
net1090,10.44µm
net1118,10.44µm
net849,10.42µm
_2165_,10.42µm
alu_result_out[11],10.41µm
alu_result_out[10],10.41µm
DMEM.memory\[21\]\[7\],10.4µm
net861,10.4µm
_1611_,10.4µm
_2667_,10.4µm
net663,10.385µm
net681,10.365µm
net696,10.365µm
net800,10.365µm
_2114_,10.34µm
_2259_,10.34µm
_2652_,10.34µm
net757,10.325µm
DMEM.memory\[13\]\[17\],10.32µm
net966,10.32µm
_1783_,10.32µm
net665,10.315µm
_2777_,10.315µm
DMEM.memory\[13\]\[12\],10.3µm
net848,10.3µm
_1985_,10.3µm
net771,10.285µm
DMEM.memory\[26\]\[17\],10.28µm
DMEM.memory\[3\]\[28\],10.28µm
RF.registers\[9\]\[22\],10.28µm
_0760_,10.28µm
net974,10.28µm
_2541_,10.28µm
net733,10.275µm
_2273_,10.255µm
net642,10.245µm
_1574_,10.24µm
_2272_,10.24µm
_1494_,10.22µm
DMEM.memory\[31\]\[13\],10.2µm
RF.registers\[2\]\[18\],10.2µm
RF.registers\[2\]\[24\],10.2µm
_2248_,10.2µm
_2647_,10.2µm
_2727_,10.18µm
net579,10.175µm
net717,10.165µm
net835,10.165µm
net782,10.165µm
DMEM.memory\[15\]\[12\],10.16µm
DMEM.memory\[1\]\[1\],10.16µm
net1131,10.16µm
net735,10.145µm
net676,10.145µm
_2479_,10.14µm
net1148,10.12µm
net1040,10.12µm
net955,10.12µm
net657,10.105µm
net667,10.105µm
net719,10.105µm
net767,10.105µm
net779,10.105µm
net781,10.105µm
net783,10.105µm
net672,10.105µm
net692,10.105µm
net698,10.105µm
net708,10.105µm
net596,10.105µm
net604,10.105µm
net646,10.105µm
net1155,10.1µm
net866,10.1µm
net926,10.08µm
alu_result_out[21],10.07µm
alu_result_out[25],10.07µm
alu_result_out[27],10.07µm
alu_result_out[29],10.07µm
alu_result_out[30],10.07µm
alu_result_out[9],10.07µm
alu_result_out[17],10.07µm
alu_result_out[15],10.07µm
alu_result_out[13],10.07µm
alu_result_out[16],10.07µm
alu_result_out[18],10.07µm
alu_result_out[19],10.07µm
alu_result_out[20],10.07µm
alu_result_out[22],10.07µm
alu_result_out[24],10.07µm
alu_result_out[28],10.07µm
alu_result_out[31],10.07µm
alu_result_out[8],10.07µm
RF.registers\[2\]\[17\],10.04µm
_1990_,10.04µm
net1185,10.02µm
_1260_,10.02µm
net1115,10µm
_2860_,10µm
net819,9.985µm
net664,9.985µm
net598,9.985µm
RF.registers\[9\]\[4\],9.98µm
net853,9.98µm
net972,9.98µm
net988,9.98µm
net880,9.98µm
_2403_,9.98µm
net878,9.96µm
DMEM.memory\[9\]\[7\],9.94µm
RF.registers\[9\]\[9\],9.94µm
net1030,9.94µm
net1066,9.94µm
_1801_,9.92µm
_1900_,9.92µm
_2133_,9.92µm
net685,9.905µm
net586,9.905µm
DMEM.memory\[14\]\[7\],9.9µm
_2168_,9.9µm
DMEM.memory\[20\]\[7\],9.895µm
DMEM.memory\[2\]\[7\],9.88µm
_0242_,9.87µm
_0268_,9.86µm
net970,9.86µm
net1122,9.86µm
_2729_,9.86µm
_2857_,9.86µm
DMEM.memory\[3\]\[26\],9.84µm
RF.registers\[1\]\[23\],9.82µm
_1970_,9.82µm
net957,9.82µm
net705,9.815µm
DMEM.memory\[22\]\[23\],9.8µm
_2128_,9.8µm
DMEM.memory\[17\]\[7\],9.78µm
DMEM.memory\[3\]\[9\],9.78µm
RF.registers\[5\]\[24\],9.78µm
_1421_,9.78µm
_1560_,9.78µm
_2712_,9.78µm
net1025,9.76µm
net909,9.74µm
_1696_,9.74µm
_1306_,9.72µm
net583,9.705µm
net687,9.705µm
net709,9.705µm
net711,9.705µm
net721,9.705µm
net775,9.705µm
net793,9.705µm
net795,9.705µm
net797,9.705µm
net805,9.705µm
net811,9.705µm
net829,9.705µm
net658,9.705µm
net662,9.705µm
net684,9.705µm
net704,9.705µm
net712,9.705µm
net720,9.705µm
net732,9.705µm
net758,9.705µm
net766,9.705µm
net770,9.705µm
net772,9.705µm
net788,9.705µm
net812,9.705µm
net816,9.705µm
net818,9.705µm
net616,9.705µm
net638,9.705µm
net650,9.705µm
DMEM.memory\[29\]\[23\],9.7µm
_2257_,9.7µm
DMEM.memory\[9\]\[16\],9.695µm
net643,9.685µm
net677,9.685µm
net803,9.685µm
_2863_,9.665µm
net969,9.66µm
net802,9.645µm
_2084_,9.62µm
_2941_,9.62µm
net1197,9.6µm
instruction_out[13],9.595µm
_0306_,9.59µm
DMEM.memory\[2\]\[10\],9.58µm
RF.registers\[1\]\[24\],9.58µm
_0208_,9.58µm
_1533_,9.58µm
_2573_,9.58µm
net1171,9.54µm
net1169,9.54µm
_2701_,9.54µm
_2872_,9.54µm
_3129_,9.54µm
net1132,9.52µm
_2768_,9.52µm
net943,9.52µm
net1046,9.48µm
_2117_,9.48µm
_2170_,9.48µm
_2625_,9.48µm
_2711_,9.48µm
_1412_,9.46µm
net749,9.445µm
net804,9.445µm
_2073_,9.42µm
_2080_,9.42µm
_2585_,9.42µm
RF.registers\[1\]\[18\],9.4µm
RF.registers\[2\]\[30\],9.4µm
DMEM.memory\[0\]\[14\],9.36µm
RF.registers\[1\]\[12\],9.36µm
_2243_,9.36µm
_1906_,9.34µm
net945,9.34µm
_1936_,9.33µm
net621,9.325µm
DMEM.memory\[2\]\[22\],9.28µm
net879,9.28µm
net911,9.28µm
net842,9.28µm
net902,9.28µm
_2503_,9.28µm
net927,9.28µm
DMEM.memory\[18\]\[7\],9.24µm
DMEM.memory\[1\]\[18\],9.24µm
RF.registers\[16\]\[11\],9.24µm
net734,9.225µm
DMEM.memory\[2\]\[15\],9.2µm
DMEM.memory\[9\]\[17\],9.2µm
net956,9.2µm
DMEM.memory\[1\]\[27\],9.195µm
_2355_,9.195µm
net1002,9.18µm
net1175,9.18µm
_0288_,9.17µm
RF.registers\[9\]\[13\],9.16µm
net915,9.16µm
DMEM.memory\[2\]\[11\],9.14µm
net1075,9.14µm
_2072_,9.12µm
net631,9.105µm
_2886_,9.1µm
net1101,9.08µm
_2152_,9.08µm
_2752_,9.08µm
_2805_,9.08µm
net1051,9.08µm
_0409_,9.07µm
DMEM.memory\[2\]\[31\],9.06µm
net881,9.06µm
net1091,9.06µm
net882,9.06µm
_1689_,9.06µm
_2561_,9.06µm
DMEM.memory\[11\]\[23\],9.04µm
DMEM.memory\[0\]\[22\],9.025µm
DMEM.memory\[27\]\[12\],9.02µm
_2637_,9.02µm
net1031,9.02µm
_2999_,9µm
net702,8.985µm
net826,8.985µm
DMEM.memory\[2\]\[0\],8.98µm
_2219_,8.975µm
_1519_,8.97µm
net1044,8.96µm
_1693_,8.96µm
_1804_,8.96µm
_2012_,8.96µm
_2347_,8.96µm
net917,8.92µm
_2201_,8.9µm
_2576_,8.9µm
DMEM.memory\[4\]\[23\],8.88µm
_0190_,8.88µm
_1721_,8.88µm
_1792_,8.88µm
_0402_,8.84µm
_2202_,8.84µm
_2455_,8.84µm
net840,8.82µm
net872,8.82µm
_1428_,8.82µm
_2699_,8.8µm
net737,8.765µm
net743,8.765µm
net674,8.765µm
net710,8.765µm
_2779_,8.765µm
net1177,8.74µm
net933,8.74µm
net923,8.74µm
net942,8.72µm
net1191,8.72µm
net1042,8.68µm
_1112_,8.68µm
_2905_,8.68µm
net1027,8.68µm
_1609_,8.64µm
_2967_,8.63µm
_2267_,8.62µm
_2778_,8.62µm
_3121_,8.62µm
_1694_,8.615µm
net843,8.6µm
net851,8.6µm
net855,8.6µm
net859,8.6µm
net869,8.6µm
net877,8.6µm
net901,8.6µm
net844,8.6µm
net846,8.6µm
net854,8.6µm
net862,8.6µm
net864,8.6µm
net868,8.6µm
net886,8.6µm
net890,8.6µm
net892,8.6µm
net896,8.6µm
net898,8.6µm
net1162,8.6µm
net1099,8.6µm
_1358_,8.58µm
_1387_,8.58µm
instruction_out[11],8.575µm
instruction_out[15],8.575µm
pc_out[31],8.575µm
instruction_out[3],8.575µm
instruction_out[5],8.575µm
instruction_out[7],8.575µm
instruction_out[9],8.575µm
pc_out[25],8.575µm
DMEM.memory\[0\]\[19\],8.56µm
RF.registers\[1\]\[16\],8.56µm
_1685_,8.56µm
_2303_,8.56µm
_2389_,8.54µm
net834,8.525µm
_1493_,8.52µm
_1959_,8.52µm
DMEM.memory\[2\]\[12\],8.515µm
_1514_,8.5µm
DMEM.memory\[1\]\[5\],8.48µm
DMEM.memory\[29\]\[3\],8.48µm
RF.registers\[2\]\[11\],8.48µm
net863,8.48µm
RF.registers\[1\]\[28\],8.44µm
net597,8.405µm
net627,8.405µm
net673,8.405µm
net747,8.405µm
net718,8.405µm
net740,8.405µm
_1951_,8.4µm
_1831_,8.385µm
_1374_,8.38µm
_2283_,8.38µm
DMEM.memory\[22\]\[7\],8.36µm
_1724_,8.335µm
_0108_,8.32µm
net809,8.305µm
net592,8.305µm
_2973_,8.3µm
net618,8.285µm
DMEM.memory\[24\]\[16\],8.28µm
net912,8.28µm
_2305_,8.28µm
DMEM.memory\[2\]\[6\],8.26µm
net1156,8.26µm
net1001,8.26µm
_0344_,8.25µm
DMEM.memory\[1\]\[13\],8.245µm
_2619_,8.24µm
_2974_,8.24µm
net820,8.235µm
DMEM.memory\[3\]\[13\],8.22µm
net1049,8.22µm
DMEM.memory\[6\]\[12\],8.16µm
net1010,8.16µm
net1082,8.16µm
net1081,8.16µm
net1079,8.16µm
net1208,8.16µm
_2673_,8.16µm
net845,8.14µm
net857,8.14µm
net883,8.14µm
net897,8.14µm
net1180,8.14µm
net858,8.14µm
net874,8.14µm
net888,8.14µm
net1057,8.14µm
_2936_,8.14µm
net1009,8.14µm
net578,8.135µm
RF.registers\[2\]\[28\],8.12µm
_2546_,8.12µm
net1019,8.12µm
DMEM.memory\[14\]\[23\],8.1µm
DMEM.memory\[28\]\[16\],8.1µm
_2218_,8.1µm
DMEM.memory\[8\]\[7\],8.095µm
DMEM.memory\[10\]\[12\],8.08µm
DMEM.memory\[2\]\[19\],8.08µm
RF.registers\[2\]\[6\],8.08µm
net615,8.065µm
net625,8.065µm
net645,8.065µm
net729,8.065µm
net807,8.065µm
net821,8.065µm
net750,8.065µm
net774,8.065µm
net808,8.065µm
net828,8.065µm
net832,8.065µm
_1814_,8.065µm
net614,8.065µm
_1570_,8.06µm
_2460_,8.06µm
_2055_,8.025µm
DMEM.memory\[10\]\[16\],8.02µm
DMEM.memory\[1\]\[30\],8.02µm
DMEM.memory\[29\]\[16\],8.02µm
DMEM.memory\[3\]\[21\],8.02µm
_1395_,8.02µm
_1726_,8.02µm
_2522_,8.02µm
net991,8.02µm
DMEM.memory\[0\]\[1\],8µm
net885,7.985µm
net887,7.985µm
net903,7.985µm
net870,7.985µm
net900,7.985µm
DMEM.memory\[1\]\[10\],7.98µm
RF.registers\[16\]\[10\],7.98µm
_2612_,7.98µm
_1657_,7.96µm
_2795_,7.96µm
_0058_,7.94µm
_2062_,7.94µm
_2379_,7.94µm
net992,7.92µm
DMEM.memory\[20\]\[12\],7.9µm
_0363_,7.9µm
_0752_,7.9µm
net884,7.9µm
_2626_,7.9µm
net922,7.9µm
instruction_out[12],7.895µm
RF.registers\[9\]\[20\],7.88µm
RF.registers\[9\]\[26\],7.88µm
_1583_,7.88µm
net741,7.845µm
net745,7.845µm
net815,7.845µm
net738,7.845µm
net776,7.845µm
net652,7.845µm
_0127_,7.82µm
net1048,7.82µm
net1179,7.82µm
net1166,7.82µm
net1063,7.82µm
net931,7.82µm
net930,7.8µm
net1020,7.8µm
net856,7.8µm
net1106,7.8µm
_2401_,7.8µm
_0377_,7.79µm
DMEM.memory\[27\]\[17\],7.78µm
DMEM.memory\[3\]\[12\],7.78µm
RF.registers\[1\]\[6\],7.78µm
net919,7.78µm
_1624_,7.76µm
_3094_,7.76µm
net655,7.725µm
net697,7.725µm
net723,7.725µm
net731,7.725µm
net768,7.725µm
_3156_,7.705µm
net1206,7.7µm
net1062,7.7µm
_1854_,7.7µm
net1054,7.7µm
DMEM.memory\[13\]\[16\],7.68µm
DMEM.memory\[2\]\[9\],7.68µm
net876,7.68µm
net1072,7.68µm
_1297_,7.68µm
_1839_,7.68µm
net1103,7.68µm
_2075_,7.68µm
_2631_,7.68µm
_1485_,7.66µm
net1037,7.66µm
_2160_,7.64µm
_2400_,7.625µm
net639,7.605µm
net688,7.605µm
_2798_,7.6µm
net954,7.58µm
_1711_,7.58µm
_1742_,7.58µm
_2298_,7.58µm
DMEM.memory\[2\]\[24\],7.56µm
RF.registers\[11\]\[0\],7.56µm
net1205,7.56µm
_1105_,7.56µm
net852,7.56µm
_1757_,7.56µm
_2572_,7.56µm
_2702_,7.56µm
_2707_,7.56µm
net389,7.54µm
net865,7.525µm
net867,7.525µm
DMEM.memory\[11\]\[12\],7.52µm
DMEM.memory\[21\]\[16\],7.52µm
DMEM.memory\[3\]\[3\],7.52µm
_1686_,7.52µm
DMEM.memory\[5\]\[16\],7.5µm
_1825_,7.5µm
_2018_,7.5µm
_1761_,7.48µm
_2476_,7.48µm
net1024,7.46µm
net1052,7.46µm
_2017_,7.46µm
_2880_,7.46µm
net925,7.46µm
DMEM.memory\[12\]\[17\],7.44µm
net873,7.44µm
net1076,7.44µm
_3016_,7.44µm
_1433_,7.42µm
DMEM.memory\[10\]\[7\],7.4µm
_0158_,7.4µm
_0232_,7.4µm
_0278_,7.4µm
_1963_,7.4µm
net587,7.385µm
net591,7.385µm
net593,7.385µm
net601,7.385µm
net603,7.385µm
net647,7.385µm
net669,7.385µm
net699,7.385µm
net751,7.385µm
net765,7.385µm
net799,7.385µm
net817,7.385µm
net678,7.385µm
net680,7.385µm
net706,7.385µm
net736,7.385µm
net756,7.385µm
net608,7.385µm
net620,7.385µm
net622,7.385µm
net1014,7.36µm
_0926_,7.36µm
net1218,7.36µm
_2703_,7.36µm
net1201,7.34µm
DMEM.memory\[3\]\[4\],7.32µm
net929,7.32µm
DMEM.memory\[11\]\[17\],7.3µm
DMEM.memory\[19\]\[8\],7.3µm
_1811_,7.3µm
_3020_,7.3µm
DMEM.memory\[13\]\[23\],7.28µm
_1606_,7.28µm
net589,7.265µm
net787,7.265µm
net668,7.265µm
net682,7.265µm
net714,7.265µm
net726,7.265µm
net790,7.265µm
net588,7.265µm
_2683_,7.25µm
_2866_,7.25µm
_0312_,7.23µm
RF.registers\[1\]\[13\],7.22µm
net1157,7.22µm
net841,7.22µm
net899,7.22µm
net850,7.22µm
_2356_,7.22µm
_2736_,7.22µm
instruction_out[4],7.215µm
net515,7.215µm
instruction_out[8],7.215µm
pc_out[24],7.215µm
instruction_out[10],7.215µm
instruction_out[14],7.215µm
instruction_out[2],7.215µm
_0374_,7.21µm
_0212_,7.2µm
_1751_,7.2µm
_1843_,7.2µm
_2322_,7.2µm
_2394_,7.2µm
DMEM.memory\[1\]\[28\],7.18µm
DMEM.memory\[21\]\[12\],7.175µm
_2961_,7.16µm
_1273_,7.14µm
_2041_,7.14µm
_2677_,7.14µm
_2848_,7.14µm
net556,7.14µm
DMEM.memory\[16\]\[23\],7.1µm
DMEM.memory\[23\]\[16\],7.1µm
DMEM.memory\[31\]\[12\],7.1µm
_2279_,7.1µm
_2574_,7.1µm
_2689_,7.1µm
_2532_,7.08µm
DMEM.memory\[5\]\[13\],7.075µm
_0227_,7.06µm
_0757_,7.06µm
_1542_,7.06µm
_2350_,7.06µm
net999,7.06µm
net958,7.055µm
DMEM.memory\[17\]\[17\],6.98µm
_0356_,6.98µm
_2271_,6.98µm
_2535_,6.98µm
_2744_,6.98µm
_2802_,6.98µm
_2975_,6.98µm
_2178_,6.96µm
_2597_,6.945µm
RF.registers\[11\]\[2\],6.94µm
_0123_,6.94µm
_0267_,6.94µm
_1110_,6.94µm
_2422_,6.94µm
net649,6.925µm
net679,6.925µm
net753,6.925µm
net763,6.925µm
net769,6.925µm
net785,6.925µm
net825,6.925µm
net839,6.925µm
net722,6.925µm
net742,6.925µm
net786,6.925µm
net838,6.925µm
net590,6.925µm
net602,6.925µm
net610,6.925µm
net644,6.925µm
DMEM.memory\[14\]\[13\],6.9µm
net1153,6.9µm
net1168,6.9µm
net1133,6.9µm
net924,6.9µm
_3108_,6.88µm
net977,6.86µm
_3169_,6.855µm
DMEM.memory\[2\]\[3\],6.82µm
RF.registers\[15\]\[10\],6.82µm
_2514_,6.82µm
_1608_,6.815µm
net936,6.78µm
net1203,6.78µm
net1199,6.78µm
net1125,6.78µm
net1178,6.78µm
net1065,6.78µm
net1213,6.78µm
_2446_,6.78µm
net967,6.78µm
net951,6.78µm
net683,6.765µm
net871,6.76µm
net875,6.76µm
net891,6.76µm
net860,6.76µm
_2316_,6.76µm
_2594_,6.76µm
_2968_,6.76µm
net995,6.76µm
DMEM.memory\[1\]\[4\],6.74µm
DMEM.memory\[2\]\[17\],6.74µm
_1728_,6.74µm
_2253_,6.74µm
DMEM.memory\[29\]\[17\],6.72µm
net1194,6.72µm
DMEM.memory\[6\]\[7\],6.7µm
_0229_,6.7µm
_2545_,6.69µm
_1779_,6.675µm
DMEM.memory\[28\]\[3\],6.66µm
net1136,6.66µm
_2182_,6.66µm
DMEM.memory\[1\]\[22\],6.64µm
DMEM.memory\[30\]\[7\],6.64µm
RF.registers\[2\]\[16\],6.64µm
_1532_,6.64µm
_1819_,6.64µm
_1958_,6.64µm
_2077_,6.64µm
DMEM.memory\[0\]\[10\],6.6µm
_1688_,6.58µm
_2553_,6.58µm
_0010_,6.57µm
_1101_,6.52µm
_1858_,6.52µm
_2829_,6.52µm
_1525_,6.5µm
_0093_,6.48µm
_0222_,6.48µm
net1058,6.48µm
net694,6.465µm
net1142,6.44µm
net1160,6.44µm
net1000,6.44µm
net1012,6.44µm
net1036,6.44µm
net1198,6.44µm
net1190,6.44µm
net1189,6.44µm
net906,6.44µm
net1056,6.44µm
net1013,6.44µm
net1011,6.44µm
net1007,6.44µm
net1110,6.42µm
_2474_,6.42µm
_3168_,6.42µm
_0899_,6.4µm
_2957_,6.4µm
_2363_,6.38µm
_0053_,6.36µm
_1456_,6.35µm
_0048_,6.33µm
_2607_,6.33µm
net1134,6.32µm
net1053,6.32µm
net973,6.32µm
net959,6.32µm
_0106_,6.3µm
_0739_,6.3µm
_0990_,6.3µm
_2564_,6.3µm
_2648_,6.3µm
_2920_,6.3µm
_1294_,6.28µm
_1733_,6.28µm
_1798_,6.28µm
RF.registers\[5\]\[25\],6.26µm
net1059,6.26µm
_2297_,6.26µm
_0155_,6.25µm
_1847_,6.24µm
_2554_,6.24µm
_2822_,6.24µm
_3021_,6.24µm
net595,6.225µm
net1078,6.2µm
net1176,6.2µm
DMEM.memory\[0\]\[0\],6.18µm
DMEM.memory\[1\]\[24\],6.18µm
DMEM.memory\[2\]\[20\],6.18µm
RF.registers\[1\]\[19\],6.18µm
RF.registers\[1\]\[5\],6.18µm
RF.registers\[2\]\[4\],6.18µm
RF.registers\[5\]\[14\],6.18µm
_2413_,6.16µm
DMEM.memory\[16\]\[7\],6.145µm
_2890_,6.145µm
DMEM.memory\[0\]\[15\],6.14µm
_2385_,6.14µm
_2851_,6.14µm
net934,6.08µm
_1420_,6.08µm
RF.registers\[5\]\[23\],6.06µm
net1147,6.06µm
_1103_,6.06µm
_1997_,6.06µm
_2250_,6.06µm
_2820_,6.06µm
DMEM.memory\[10\]\[17\],6.045µm
_3131_,6.04µm
_2692_,6.02µm
net755,6.005µm
_0427_,5.99µm
net1141,5.98µm
net1152,5.98µm
net1158,5.98µm
net960,5.98µm
net996,5.98µm
net1004,5.98µm
net1006,5.98µm
net1207,5.98µm
net1216,5.98µm
net1187,5.98µm
net1183,5.98µm
net1167,5.98µm
net1071,5.98µm
_2875_,5.98µm
net1023,5.98µm
net987,5.98µm
net965,5.98µm
net939,5.98µm
_2896_,5.96µm
_3103_,5.96µm
_0152_,5.95µm
_0379_,5.95µm
_1842_,5.95µm
_2221_,5.94µm
_2867_,5.94µm
_2951_,5.94µm
_2990_,5.94µm
_1849_,5.925µm
_0362_,5.92µm
net1181,5.92µm
_1691_,5.92µm
_1835_,5.92µm
RF.registers\[15\]\[16\],5.895µm
_0017_,5.89µm
net1215,5.86µm
net1119,5.86µm
_1755_,5.86µm
net1064,5.86µm
_2351_,5.86µm
_2670_,5.86µm
_0253_,5.85µm
DMEM.memory\[26\]\[7\],5.84µm
RF.registers\[9\]\[5\],5.84µm
_2810_,5.84µm
_2926_,5.84µm
_1759_,5.825µm
_0756_,5.82µm
_1650_,5.82µm
DMEM.memory\[30\]\[29\],5.8µm
_0083_,5.8µm
_1567_,5.8µm
_1769_,5.8µm
_1790_,5.8µm
_2304_,5.8µm
_2595_,5.8µm
DMEM.memory\[1\]\[16\],5.78µm
_2980_,5.78µm
net777,5.765µm
_3152_,5.765µm
_1572_,5.74µm
_1654_,5.74µm
_1980_,5.74µm
RF.registers\[1\]\[22\],5.72µm
net1173,5.72µm
_1309_,5.72µm
_2060_,5.72µm
_2156_,5.72µm
_2245_,5.72µm
_2254_,5.72µm
_2854_,5.72µm
_2139_,5.7µm
_2204_,5.7µm
_2644_,5.7µm
_0304_,5.68µm
_2663_,5.68µm
net949,5.68µm
next_pc\[2\],5.68µm
_0334_,5.65µm
_3155_,5.645µm
DMEM.memory\[14\]\[12\],5.6µm
_0293_,5.6µm
_0425_,5.6µm
_0763_,5.6µm
_1100_,5.6µm
_2440_,5.6µm
_2933_,5.6µm
_0089_,5.56µm
_0095_,5.56µm
_0135_,5.56µm
_0257_,5.56µm
_0282_,5.56µm
_2459_,5.56µm
net609,5.545µm
net703,5.545µm
net760,5.545µm
net584,5.545µm
net594,5.545µm
net626,5.545µm
_0177_,5.53µm
_3166_,5.525µm
net1139,5.52µm
net1212,5.52µm
net940,5.52µm
net994,5.52µm
net1008,5.52µm
net1016,5.52µm
net1034,5.52µm
net1077,5.52µm
net1130,5.52µm
net1192,5.52µm
net1170,5.52µm
net908,5.52µm
_1447_,5.52µm
net993,5.52µm
net961,5.52µm
_0249_,5.5µm
_1556_,5.5µm
_0226_,5.49µm
DMEM.memory\[0\]\[30\],5.485µm
_0758_,5.48µm
_1771_,5.48µm
_2838_,5.48µm
_2958_,5.48µm
_0064_,5.46µm
_0104_,5.46µm
_0417_,5.46µm
_2655_,5.46µm
_3017_,5.46µm
_3090_,5.46µm
_1845_,5.45µm
_0079_,5.43µm
_0210_,5.43µm
net715,5.425µm
net1140,5.4µm
net986,5.4µm
net904,5.4µm
_1836_,5.4µm
_1838_,5.4µm
_1859_,5.4µm
_2365_,5.4µm
_2675_,5.4µm
_2800_,5.4µm
net1041,5.4µm
net1035,5.4µm
net981,5.4µm
_0197_,5.39µm
_0754_,5.38µm
_1671_,5.38µm
_1852_,5.38µm
_2352_,5.38µm
_2550_,5.38µm
_2725_,5.38µm
_2823_,5.38µm
_2908_,5.38µm
_2964_,5.38µm
_1697_,5.36µm
_2308_,5.36µm
RF.registers\[5\]\[8\],5.34µm
_2341_,5.34µm
_2748_,5.34µm
net983,5.34µm
_2797_,5.32µm
_1946_,5.315µm
_3163_,5.305µm
_1036_,5.28µm
_2044_,5.28µm
net1003,5.28µm
_0054_,5.26µm
_1929_,5.26µm
_2296_,5.26µm
_2467_,5.26µm
_2871_,5.26µm
net1033,5.26µm
_0258_,5.24µm
_0101_,5.22µm
_0175_,5.22µm
_0215_,5.22µm
_0423_,5.22µm
_0753_,5.22µm
_2301_,5.22µm
_2302_,5.22µm
_2462_,5.22µm
_2608_,5.22µm
_2611_,5.22µm
_2997_,5.22µm
_2320_,5.195µm
_0225_,5.14µm
_0367_,5.14µm
_0921_,5.14µm
_2237_,5.14µm
_2349_,5.14µm
_2544_,5.14µm
_2925_,5.14µm
_0007_,5.1µm
_0223_,5.1µm
_0326_,5.1µm
_0332_,5.1µm
_0353_,5.1µm
_0384_,5.1µm
_0390_,5.1µm
DMEM.memory\[30\]\[12\],5.08µm
_1763_,5.08µm
net905,5.06µm
net913,5.06µm
net944,5.06µm
net1050,5.06µm
net1200,5.06µm
net1120,5.06µm
net941,5.06µm
_2375_,5.04µm
_2693_,5.04µm
DMEM.memory\[0\]\[18\],5.02µm
_1756_,5.02µm
_2340_,5.02µm
_2344_,5.02µm
_2362_,5.02µm
_2944_,5.02µm
_2945_,5.02µm
_2969_,5.02µm
_0114_,4.97µm
_0265_,4.97µm
_2970_,4.965µm
_3162_,4.945µm
net907,4.94µm
net984,4.94µm
_2244_,4.94µm
_2559_,4.94µm
_0077_,4.93µm
RF.registers\[15\]\[13\],4.92µm
_0759_,4.92µm
_0900_,4.92µm
net1083,4.92µm
_1553_,4.92µm
_1633_,4.92µm
net1105,4.92µm
_2353_,4.92µm
_2978_,4.92µm
_0049_,4.9µm
_2101_,4.9µm
_0040_,4.88µm
_1795_,4.88µm
_1968_,4.88µm
_2119_,4.88µm
_2486_,4.88µm
_2610_,4.88µm
net1039,4.88µm
_0181_,4.87µm
_1555_,4.82µm
_1903_,4.82µm
_1909_,4.82µm
_1926_,4.82µm
_1972_,4.82µm
_2207_,4.82µm
_2601_,4.82µm
_0034_,4.8µm
_0067_,4.8µm
_1474_,4.8µm
_1902_,4.8µm
_2042_,4.8µm
_2584_,4.8µm
_2691_,4.8µm
_2819_,4.8µm
_2847_,4.8µm
_2492_,4.79µm
_0202_,4.78µm
_3000_,4.765µm
_0001_,4.76µm
net1150,4.76µm
_2645_,4.76µm
_2681_,4.76µm
_2750_,4.76µm
_0193_,4.73µm
_0369_,4.71µm
_0011_,4.68µm
_0103_,4.68µm
_0115_,4.68µm
_0132_,4.68µm
_2813_,4.68µm
_0174_,4.61µm
net938,4.6µm
net998,4.6µm
net914,4.6µm
net916,4.6µm
net1029,4.6µm
net1015,4.6µm
net937,4.6µm
net1146,4.58µm
_1109_,4.58µm
_2811_,4.58µm
_2899_,4.58µm
DMEM.memory\[24\]\[12\],4.565µm
DMEM.memory\[5\]\[12\],4.56µm
_0161_,4.56µm
_0179_,4.56µm
_1549_,4.56µm
_1830_,4.56µm
_2358_,4.56µm
_2695_,4.56µm
_2948_,4.56µm
_2954_,4.56µm
_2979_,4.56µm
_2995_,4.56µm
DMEM.memory\[31\]\[17\],4.54µm
_0065_,4.54µm
