net,length_um
_0266_,5.1µm
DMEM.memory\[2\]\[3\],5.08µm
_0046_,5.07µm
_0199_,5.07µm
_0215_,5.07µm
net1150,5.06µm
net948,5.06µm
net950,5.06µm
net968,5.06µm
net1038,5.06µm
net1126,5.06µm
net1133,5.06µm
_2808_,5.06µm
net993,5.06µm
net943,5.06µm
net929,5.06µm
net919,5.06µm
net920,5.06µm
net1054,5.04µm
RF.registers\[9\]\[17\],5.02µm
_1556_,5.02µm
_1842_,5.02µm
_2271_,5.02µm
_2345_,5.02µm
_2368_,5.02µm
_2357_,5µm
DMEM.memory\[1\]\[16\],4.98µm
net1014,4.94µm
net955,4.94µm
_0127_,4.93µm
DMEM.memory\[2\]\[2\],4.92µm
net1148,4.92µm
_1407_,4.92µm
_2301_,4.92µm
_2766_,4.92µm
_2926_,4.92µm
_2933_,4.92µm
_2941_,4.92µm
_3005_,4.92µm
net561,4.92µm
_1717_,4.9µm
_1909_,4.9µm
net764,4.885µm
_1542_,4.88µm
_2255_,4.88µm
_2631_,4.88µm
net981,4.88µm
_0309_,4.87µm
_0394_,4.87µm
net620,4.845µm
_2025_,4.82µm
_2674_,4.82µm
_1532_,4.8µm
_2203_,4.8µm
_2795_,4.8µm
net495,4.8µm
_0761_,4.78µm
_0204_,4.76µm
net1203,4.76µm
_2260_,4.76µm
_2554_,4.76µm
DMEM.memory\[28\]\[23\],4.74µm
_3156_,4.725µm
_2467_,4.7µm
_0064_,4.68µm
_0091_,4.68µm
_0136_,4.68µm
_0163_,4.68µm
_1853_,4.68µm
_1986_,4.68µm
_2723_,4.68µm
_3107_,4.68µm
net806,4.625µm
_0074_,4.61µm
_0279_,4.61µm
_3142_,4.605µm
net1143,4.6µm
net952,4.6µm
net960,4.6µm
net1012,4.6µm
net1117,4.6µm
net1116,4.6µm
net1192,4.6µm
net915,4.6µm
net917,4.6µm
net1105,4.6µm
_2662_,4.6µm
net1023,4.6µm
net973,4.6µm
net951,4.6µm
net925,4.6µm
_0026_,4.58µm
_0027_,4.58µm
_0028_,4.58µm
_0203_,4.58µm
_1108_,4.58µm
net1103,4.58µm
_2385_,4.58µm
_0388_,4.56µm
_2342_,4.56µm
_2767_,4.56µm
_2786_,4.56µm
_2974_,4.56µm
_3158_,4.555µm
_0041_,4.54µm
_0066_,4.54µm
_0406_,4.54µm
_2678_,4.54µm
_3108_,4.54µm
_3157_,4.525µm
DMEM.memory\[30\]\[12\],4.52µm
_0090_,4.51µm
_0206_,4.51µm
net738,4.505µm
_0899_,4.505µm
_2650_,4.485µm
_0756_,4.48µm
_2565_,4.48µm
_2753_,4.48µm
_2787_,4.48µm
_2806_,4.48µm
net484,4.48µm
_2552_,4.46µm
_2774_,4.46µm
_2973_,4.46µm
net979,4.46µm
_3127_,4.46µm
DMEM.memory\[3\]\[9\],4.44µm
_1117_,4.44µm
_1447_,4.42µm
_2555_,4.42µm
_3149_,4.405µm
_1930_,4.36µm
_2055_,4.36µm
_0125_,4.34µm
net1042,4.34µm
_1489_,4.34µm
_2194_,4.34µm
_2390_,4.34µm
_2556_,4.34µm
_2692_,4.34µm
_2693_,4.34µm
_2749_,4.34µm
_0185_,4.32µm
_0195_,4.32µm
_0010_,4.27µm
_0181_,4.27µm
_0401_,4.27µm
_2479_,4.24µm
_0208_,4.22µm
_0258_,4.22µm
_0346_,4.22µm
_2070_,4.22µm
_2821_,4.22µm
net700,4.215µm
_2846_,4.215µm
_2236_,4.2µm
_2764_,4.2µm
_2797_,4.2µm
net663,4.165µm
_0098_,4.15µm
_0105_,4.15µm
_0259_,4.15µm
_0340_,4.15µm
_0926_,4.14µm
net1078,4.14µm
_2523_,4.14µm
_2907_,4.14µm
_2320_,4.125µm
_0171_,4.12µm
_0299_,4.12µm
_0350_,4.12µm
_2391_,4.12µm
net941,4.12µm
_0009_,4.1µm
_1864_,4.1µm
_2346_,4.1µm
_2362_,4.1µm
_2492_,4.1µm
_2519_,4.1µm
_2607_,4.1µm
_2922_,4.1µm
_2945_,4.1µm
_0188_,4.08µm
_0207_,4.08µm
_0229_,4.08µm
_2838_,4.08µm
_3015_,4.08µm
_0092_,4.05µm
_0214_,4.05µm
_0304_,4.05µm
_0190_,4.03µm
_3153_,4.025µm
_1419_,4.02µm
_2719_,4.02µm
_2812_,4.02µm
_0277_,4µm
net1087,4µm
_1273_,4µm
_1297_,4µm
_1624_,4µm
_2245_,4µm
_2315_,4µm
_2747_,4µm
_2754_,4µm
_2946_,4µm
_2962_,4µm
DMEM.memory\[15\]\[23\],3.98µm
_0061_,3.98µm
_1725_,3.98µm
_3146_,3.98µm
_1694_,3.925µm
_1724_,3.925µm
_1804_,3.92µm
_2668_,3.9µm
_0900_,3.88µm
_1691_,3.88µm
_1800_,3.88µm
_2043_,3.88µm
_2259_,3.88µm
_2712_,3.88µm
_0383_,3.86µm
_2326_,3.78µm
_2769_,3.78µm
DMEM.memory\[1\]\[23\],3.76µm
_0093_,3.76µm
_0133_,3.76µm
_0146_,3.76µm
_0191_,3.76µm
_0274_,3.76µm
_0275_,3.76µm
_0286_,3.76µm
_0318_,3.76µm
_0360_,3.76µm
_0373_,3.76µm
_0423_,3.76µm
net930,3.76µm
_2776_,3.76µm
_2844_,3.76µm
_3006_,3.76µm
_0408_,3.74µm
_2695_,3.74µm
_3151_,3.735µm
_2363_,3.71µm
net842,3.705µm
_0328_,3.69µm
_2944_,3.685µm
_3144_,3.685µm
net1174,3.68µm
_2145_,3.68µm
_2811_,3.68µm
net991,3.68µm
net983,3.68µm
_0118_,3.66µm
_2397_,3.66µm
DMEM.memory\[0\]\[29\],3.64µm
_0072_,3.64µm
_1746_,3.64µm
_1832_,3.64µm
_2528_,3.64µm
_2654_,3.64µm
_2880_,3.64µm
_2929_,3.64µm
_2935_,3.64µm
_2938_,3.64µm
_2947_,3.64µm
_2969_,3.64µm
_3019_,3.64µm
next_pc\[2\],3.64µm
_3167_,3.615µm
_0042_,3.59µm
_0269_,3.59µm
_0321_,3.59µm
_0424_,3.59µm
net627,3.585µm
_2952_,3.57µm
_2993_,3.57µm
net984,3.56µm
_1792_,3.555µm
_0345_,3.54µm
_0746_,3.54µm
_0758_,3.54µm
net1083,3.54µm
net1063,3.54µm
_1536_,3.54µm
_1553_,3.54µm
_1633_,3.54µm
_1833_,3.54µm
_1835_,3.54µm
_1926_,3.54µm
_2433_,3.54µm
_2532_,3.54µm
_2675_,3.54µm
_2835_,3.54µm
_2902_,3.54µm
_2908_,3.54µm
_3097_,3.54µm
_0006_,3.52µm
_2729_,3.52µm
_0308_,3.49µm
_0334_,3.49µm
_3155_,3.485µm
_1814_,3.465µm
net969,3.465µm
_0312_,3.45µm
_1747_,3.44µm
_2870_,3.44µm
_0175_,3.42µm
_0419_,3.42µm
_0420_,3.42µm
_0760_,3.42µm
_1606_,3.42µm
_1662_,3.42µm
_1938_,3.42µm
_2550_,3.42µm
_3095_,3.42µm
_0107_,3.4µm
_0160_,3.4µm
_2341_,3.385µm
_0029_,3.35µm
net931,3.32µm
_0019_,3.3µm
_0040_,3.3µm
_0120_,3.3µm
_0147_,3.3µm
_0245_,3.3µm
_0331_,3.3µm
_0365_,3.3µm
_1105_,3.3µm
_2237_,3.3µm
_2533_,3.3µm
_2715_,3.3µm
_2966_,3.3µm
_2982_,3.3µm
_0271_,3.23µm
_0305_,3.23µm
_0307_,3.23µm
_1094_,3.225µm
_3150_,3.225µm
_3161_,3.225µm
_3164_,3.225µm
_3171_,3.225µm
_2396_,3.22µm
_2472_,3.22µm
_2576_,3.22µm
_0005_,3.2µm
_0048_,3.2µm
_0089_,3.2µm
_0240_,3.2µm
_2375_,3.2µm
net985,3.2µm
_0014_,3.18µm
_0097_,3.18µm
_0102_,3.18µm
_0257_,3.18µm
_0378_,3.18µm
_0392_,3.18µm
_1560_,3.18µm
_2328_,3.18µm
_2416_,3.18µm
_2709_,3.18µm
_2867_,3.18µm
_2977_,3.18µm
_2981_,3.18µm
_3003_,3.18µm
_3169_,3.175µm
_0293_,3.15µm
_0300_,3.15µm
_0045_,3.13µm
_0302_,3.13µm
net611,3.125µm
_0141_,3.11µm
_3116_,3.1µm
_0747_,3.08µm
_1436_,3.08µm
_2212_,3.08µm
_2559_,3.08µm
_2794_,3.08µm
_2889_,3.08µm
_2939_,3.08µm
_2949_,3.08µm
_2956_,3.08µm
_3001_,3.08µm
_3002_,3.08µm
_3010_,3.08µm
_3102_,3.08µm
_3109_,3.08µm
net486,3.08µm
net595,3.065µm
_0018_,3.06µm
_0022_,3.06µm
_0050_,3.06µm
_3141_,3.06µm
_1852_,3.05µm
_0114_,3.03µm
_0052_,3.01µm
_1885_,2.995µm
_1420_,2.98µm
_0140_,2.96µm
_0155_,2.96µm
net974,2.96µm
net1191,2.96µm
_1760_,2.96µm
_2011_,2.96µm
_2248_,2.96µm
_2330_,2.96µm
_2354_,2.96µm
_2496_,2.96µm
_2540_,2.96µm
net1019,2.96µm
_3166_,2.935µm
_0182_,2.89µm
_0184_,2.89µm
_2942_,2.87µm
net971,2.86µm
_0015_,2.84µm
_0017_,2.84µm
_0039_,2.84µm
_0062_,2.84µm
_0070_,2.84µm
_0071_,2.84µm
_0080_,2.84µm
_0128_,2.84µm
_0149_,2.84µm
_0179_,2.84µm
_0213_,2.84µm
_0250_,2.84µm
_0254_,2.84µm
_0330_,2.84µm
_0335_,2.84µm
_0338_,2.84µm
_0354_,2.84µm
_0355_,2.84µm
_0359_,2.84µm
_0377_,2.84µm
_0386_,2.84µm
_0393_,2.84µm
_0396_,2.84µm
_0409_,2.84µm
_0411_,2.84µm
_0412_,2.84µm
_0415_,2.84µm
_0417_,2.84µm
_0418_,2.84µm
_0422_,2.84µm
_0426_,2.84µm
_2387_,2.84µm
_2490_,2.84µm
_2544_,2.84µm
_2856_,2.84µm
_2900_,2.84µm
_2915_,2.84µm
_3090_,2.84µm
_3092_,2.84µm
_3121_,2.84µm
_1031_,2.765µm
net982,2.76µm
net1018,2.76µm
net1071,2.76µm
_2824_,2.76µm
_2884_,2.76µm
_2891_,2.76µm
_0119_,2.74µm
_0151_,2.74µm
_0235_,2.74µm
_0263_,2.74µm
_0278_,2.74µm
_0283_,2.74µm
_0316_,2.74µm
_0337_,2.74µm
net1098,2.74µm
_0038_,2.72µm
_0232_,2.72µm
_0324_,2.72µm
_0352_,2.72µm
_2369_,2.72µm
_2548_,2.72µm
_3011_,2.72µm
_0227_,2.69µm
_0270_,2.69µm
_0332_,2.69µm
_0252_,2.67µm
_2564_,2.65µm
_2932_,2.65µm
_2978_,2.65µm
_1700_,2.64µm
_1755_,2.64µm
_2608_,2.64µm
_0034_,2.62µm
_0065_,2.62µm
_0154_,2.62µm
_0176_,2.62µm
_0921_,2.62µm
net1173,2.62µm
_1102_,2.62µm
_1103_,2.62µm
_2164_,2.62µm
_2347_,2.62µm
_2430_,2.62µm
_2539_,2.62µm
_2957_,2.62µm
_2963_,2.62µm
_2995_,2.62µm
_3004_,2.62µm
_3096_,2.62µm
_1646_,2.535µm
_1743_,2.52µm
_2220_,2.52µm
_0004_,2.5µm
_0044_,2.5µm
_0162_,2.5µm
_0187_,2.5µm
_0193_,2.5µm
_0205_,2.5µm
_0320_,2.5µm
_0329_,2.5µm
_0390_,2.5µm
_0763_,2.5µm
_1113_,2.5µm
_1302_,2.5µm
_1552_,2.5µm
_2297_,2.5µm
_2394_,2.5µm
_2586_,2.5µm
_2602_,2.5µm
_2717_,2.5µm
_2930_,2.465µm
_0000_,2.38µm
_0008_,2.38µm
_0012_,2.38µm
_0016_,2.38µm
_0025_,2.38µm
_0033_,2.38µm
_0043_,2.38µm
_0058_,2.38µm
_0067_,2.38µm
_0088_,2.38µm
_0099_,2.38µm
_0108_,2.38µm
_0115_,2.38µm
_0116_,2.38µm
_0117_,2.38µm
_0157_,2.38µm
_0161_,2.38µm
_0166_,2.38µm
_0209_,2.38µm
_0220_,2.38µm
_0231_,2.38µm
_0233_,2.38µm
_0247_,2.38µm
_0249_,2.38µm
_0251_,2.38µm
_0261_,2.38µm
_0267_,2.38µm
_0268_,2.38µm
_0280_,2.38µm
_0291_,2.38µm
_0301_,2.38µm
_0303_,2.38µm
_0311_,2.38µm
_0313_,2.38µm
_0319_,2.38µm
_0322_,2.38µm
_0323_,2.38µm
_0341_,2.38µm
_0344_,2.38µm
_0347_,2.38µm
_0363_,2.38µm
_0364_,2.38µm
_0376_,2.38µm
_0389_,2.38µm
_0397_,2.38µm
_0416_,2.38µm
_2645_,2.38µm
_2913_,2.38µm
_2937_,2.38µm
_2979_,2.38µm
net303,2.38µm
_0728_,2.345µm
_2365_,2.305µm
net1026,2.3µm
_2334_,2.3µm
_2374_,2.3µm
_2376_,2.3µm
_2382_,2.3µm
_2384_,2.3µm
_2389_,2.3µm
_2392_,2.3µm
_2402_,2.3µm
_2659_,2.3µm
_2759_,2.3µm
_2894_,2.3µm
_2897_,2.3µm
_2901_,2.3µm
_2906_,2.3µm
_0036_,2.28µm
_0189_,2.28µm
_0237_,2.28µm
_0295_,2.28µm
_0336_,2.28µm
_0362_,2.28µm
_0380_,2.28µm
net1184,2.28µm
_2401_,2.28µm
_2899_,2.28µm
_3094_,2.28µm
_3163_,2.255µm
_0054_,2.21µm
_0356_,2.21µm
_2975_,2.205µm
_3018_,2.19µm
_3093_,2.19µm
_1547_,2.18µm
_2598_,2.18µm
_2734_,2.18µm
_2800_,2.18µm
_2851_,2.18µm
_0246_,2.16µm
_0314_,2.16µm
_0361_,2.16µm
_0384_,2.16µm
_0398_,2.16µm
_0752_,2.16µm
_1086_,2.16µm
_1112_,2.16µm
_1671_,2.16µm
_1837_,2.16µm
_1838_,2.16µm
_1845_,2.16µm
_1915_,2.16µm
_2009_,2.16µm
_2378_,2.16µm
_2393_,2.16µm
_2400_,2.16µm
_2595_,2.16µm
_2618_,2.16µm
_2640_,2.16µm
_2697_,2.16µm
_2885_,2.16µm
_2890_,2.16µm
_2892_,2.16µm
_2955_,2.16µm
_2964_,2.16µm
net200,2.16µm
net680,2.145µm
_0037_,2.09µm
_1910_,2.06µm
_0013_,2.04µm
_0021_,2.04µm
_0096_,2.04µm
_0148_,2.04µm
_0177_,2.04µm
_0198_,2.04µm
_0228_,2.04µm
_0265_,2.04µm
_0317_,2.04µm
_0358_,2.04µm
_1738_,2.04µm
_1989_,2.04µm
_2630_,2.04µm
net722,2.025µm
net713,2.025µm
_2349_,2.005µm
_2940_,2.005µm
_1549_,1.84µm
_2412_,1.84µm
_2429_,1.84µm
_3098_,1.84µm
net264,1.84µm
_0002_,1.82µm
_0030_,1.82µm
_0056_,1.82µm
_0079_,1.82µm
_0095_,1.82µm
_0104_,1.82µm
_0109_,1.82µm
_0132_,1.82µm
_0134_,1.82µm
_0150_,1.82µm
_0212_,1.82µm
_0287_,1.82µm
_0298_,1.82µm
_0306_,1.82µm
_0310_,1.82µm
_0315_,1.82µm
_0339_,1.82µm
_0342_,1.82µm
_0343_,1.82µm
_0370_,1.82µm
_0407_,1.82µm
net1052,1.82µm
_1115_,1.82µm
_1734_,1.82µm
_2380_,1.82µm
_2813_,1.82µm
_2909_,1.82µm
_0202_,1.75µm
_2553_,1.72µm
_2701_,1.72µm
_2832_,1.72µm
_0007_,1.7µm
_0023_,1.7µm
_0024_,1.7µm
_0049_,1.7µm
_0284_,1.7µm
_0326_,1.7µm
_0366_,1.7µm
_0375_,1.7µm
_0740_,1.7µm
_0753_,1.7µm
_1092_,1.7µm
_1093_,1.7µm
_2340_,1.7µm
_2356_,1.7µm
_2367_,1.7µm
_2623_,1.7µm
_2920_,1.7µm
_2984_,1.7µm
_3100_,1.7µm
_3101_,1.7µm
_3112_,1.7µm
net942,1.685µm
_1959_,1.66µm
_3140_,1.62µm
_1788_,1.6µm
_2035_,1.6µm
_2758_,1.6µm
_1771_,1.545µm
_3007_,1.545µm
_2177_,1.48µm
_3126_,1.48µm
_2591_,1.385µm
_1474_,1.38µm
_2527_,1.38µm
_2613_,1.38µm
_2688_,1.38µm
_0011_,1.36µm
_0032_,1.36µm
_0060_,1.36µm
_0084_,1.36µm
_0100_,1.36µm
_0101_,1.36µm
_0110_,1.36µm
_0111_,1.36µm
_0112_,1.36µm
_0113_,1.36µm
_0123_,1.36µm
_0130_,1.36µm
_0142_,1.36µm
_0152_,1.36µm
_0159_,1.36µm
_0164_,1.36µm
_0167_,1.36µm
_0174_,1.36µm
_0180_,1.36µm
_0197_,1.36µm
_0210_,1.36µm
_0219_,1.36µm
_0221_,1.36µm
_0225_,1.36µm
_0239_,1.36µm
_0241_,1.36µm
_0242_,1.36µm
_0253_,1.36µm
_0272_,1.36µm
_0276_,1.36µm
_0288_,1.36µm
_0289_,1.36µm
_0290_,1.36µm
_0333_,1.36µm
_0357_,1.36µm
_0367_,1.36µm
_0368_,1.36µm
_0369_,1.36µm
_0371_,1.36µm
_0379_,1.36µm
_0381_,1.36µm
_0385_,1.36µm
_0387_,1.36µm
_0414_,1.36µm
_0421_,1.36µm
_0723_,1.36µm
_1680_,1.36µm
_2379_,1.36µm
_2660_,1.36µm
_2019_,1.26µm
_1799_,0.835µm
net966,0.46µm
net1092,0.46µm
_1522_,0.46µm
_2408_,0.46µm
_2474_,0.46µm
_2486_,0.46µm
_2663_,0.46µm
_2726_,0.46µm
net965,0.46µm
net963,0.46µm
