net,length_um
_2220_,10.2µm
_0199_,10.19µm
_2970_,10.185µm
net578,10.175µm
net623,10.165µm
net803,10.165µm
net809,10.165µm
net900,10.165µm
net646,10.165µm
RF.registers\[5\]\[18\],10.16µm
net642,10.145µm
net589,10.105µm
net595,10.105µm
net611,10.105µm
net669,10.105µm
net689,10.105µm
net709,10.105µm
net761,10.105µm
net670,10.105µm
net644,10.105µm
net1126,10.1µm
net842,10.1µm
_0297_,10.09µm
net1091,10.08µm
alu_result_out[19],10.07µm
alu_result_out[20],10.07µm
alu_result_out[22],10.07µm
alu_result_out[24],10.07µm
alu_result_out[26],10.07µm
alu_result_out[28],10.07µm
alu_result_out[31],10.07µm
alu_result_out[8],10.07µm
alu_result_out[16],10.07µm
alu_result_out[13],10.07µm
alu_result_out[15],10.07µm
alu_result_out[17],10.07µm
alu_result_out[18],10.07µm
alu_result_out[21],10.07µm
alu_result_out[23],10.07µm
alu_result_out[25],10.07µm
alu_result_out[27],10.07µm
alu_result_out[29],10.07µm
alu_result_out[30],10.07µm
alu_result_out[9],10.07µm
_1858_,10.06µm
net672,10.045µm
net756,10.045µm
DMEM.memory\[6\]\[12\],10.04µm
net909,10.04µm
net1014,10.04µm
_1521_,10.04µm
_2084_,10.04µm
DMEM.memory\[21\]\[7\],10µm
_2688_,10µm
_3123_,10µm
net597,9.985µm
DMEM.memory\[13\]\[17\],9.98µm
net1032,9.98µm
_2081_,9.98µm
net1041,9.98µm
net845,9.96µm
net1216,9.96µm
DMEM.memory\[12\]\[17\],9.94µm
DMEM.memory\[1\]\[25\],9.94µm
DMEM.memory\[9\]\[23\],9.94µm
net1138,9.94µm
net1194,9.94µm
_1109_,9.94µm
_1885_,9.94µm
_2387_,9.94µm
_2924_,9.94µm
net995,9.94µm
net955,9.94µm
RF.registers\[9\]\[19\],9.92µm
_1478_,9.92µm
RF.registers\[1\]\[18\],9.9µm
_1769_,9.88µm
_1518_,9.86µm
_2403_,9.86µm
DMEM.memory\[17\]\[12\],9.84µm
net871,9.84µm
net635,9.825µm
DMEM.memory\[19\]\[12\],9.82µm
_1103_,9.82µm
_2031_,9.82µm
_2461_,9.82µm
_1992_,9.81µm
DMEM.memory\[24\]\[23\],9.78µm
_2118_,9.78µm
_2318_,9.78µm
_2896_,9.78µm
_1281_,9.76µm
_2647_,9.76µm
_3168_,9.76µm
DMEM.memory\[1\]\[24\],9.72µm
net916,9.72µm
net601,9.705µm
net655,9.705µm
net685,9.705µm
net715,9.705µm
net739,9.705µm
net745,9.705µm
net753,9.705µm
net668,9.705µm
net690,9.705µm
net694,9.705µm
net718,9.705µm
net724,9.705µm
net782,9.705µm
net792,9.705µm
net796,9.705µm
net812,9.705µm
net822,9.705µm
net828,9.705µm
net580,9.705µm
net614,9.705µm
net636,9.705µm
net640,9.705µm
net654,9.705µm
DMEM.memory\[22\]\[16\],9.7µm
RF.registers\[11\]\[27\],9.7µm
RF.registers\[1\]\[17\],9.7µm
RF.registers\[5\]\[9\],9.7µm
_2619_,9.7µm
net686,9.685µm
net780,9.685µm
net598,9.685µm
_2969_,9.68µm
DMEM.memory\[10\]\[17\],9.66µm
RF.registers\[9\]\[17\],9.66µm
_0259_,9.66µm
net703,9.645µm
net781,9.645µm
net786,9.645µm
net956,9.64µm
net1167,9.64µm
net1073,9.64µm
_1631_,9.62µm
net624,9.615µm
_1841_,9.6µm
instruction_out[13],9.595µm
DMEM.memory\[1\]\[2\],9.58µm
DMEM.memory\[21\]\[16\],9.58µm
DMEM.memory\[3\]\[15\],9.56µm
DMEM.memory\[16\]\[23\],9.54µm
DMEM.memory\[2\]\[25\],9.54µm
_2766_,9.54µm
DMEM.memory\[10\]\[23\],9.52µm
DMEM.memory\[3\]\[11\],9.52µm
net894,9.52µm
_1354_,9.52µm
_2267_,9.52µm
_3112_,9.52µm
net1139,9.5µm
net883,9.5µm
_2758_,9.5µm
RF.registers\[9\]\[25\],9.48µm
net1006,9.48µm
net1024,9.48µm
net1069,9.48µm
DMEM.memory\[29\]\[7\],9.46µm
net634,9.445µm
DMEM.memory\[11\]\[12\],9.44µm
_2494_,9.44µm
net1185,9.42µm
_2120_,9.42µm
_2189_,9.42µm
_2601_,9.42µm
DMEM.memory\[2\]\[21\],9.4µm
_1519_,9.4µm
_2978_,9.38µm
DMEM.memory\[20\]\[17\],9.36µm
_1984_,9.36µm
DMEM.memory\[3\]\[1\],9.34µm
RF.registers\[5\]\[24\],9.34µm
_1685_,9.34µm
_1916_,9.34µm
net676,9.325µm
DMEM.memory\[11\]\[17\],9.32µm
DMEM.memory\[1\]\[30\],9.32µm
_1805_,9.32µm
net839,9.28µm
net861,9.28µm
net863,9.28µm
net881,9.28µm
net891,9.28µm
net897,9.28µm
net919,9.28µm
net1217,9.28µm
_1433_,9.275µm
net904,9.26µm
_2307_,9.26µm
DMEM.memory\[2\]\[0\],9.24µm
RF.registers\[16\]\[11\],9.24µm
_1441_,9.24µm
_2495_,9.24µm
_2533_,9.24µm
net789,9.225µm
net734,9.225µm
DMEM.memory\[1\]\[17\],9.22µm
RF.registers\[3\]\[18\],9.22µm
_2475_,9.2µm
net882,9.18µm
_1652_,9.18µm
net1120,9.16µm
_3104_,9.16µm
RF.registers\[2\]\[11\],9.14µm
DMEM.memory\[2\]\[16\],9.12µm
DMEM.memory\[2\]\[8\],9.12µm
net732,9.105µm
_0317_,9.08µm
net1075,9.08µm
_1974_,9.08µm
_2712_,9.08µm
_2725_,9.08µm
_2805_,9.08µm
net650,9.065µm
net1030,9.06µm
net1135,9.06µm
net1160,9.04µm
_2184_,9.04µm
_2464_,9.04µm
_1813_,9.02µm
net1103,9.02µm
_2282_,9.02µm
net953,9.02µm
DMEM.memory\[30\]\[29\],9µm
RF.registers\[5\]\[22\],9µm
net667,8.985µm
net698,8.985µm
net584,8.985µm
_2354_,8.98µm
_3137_,8.98µm
DMEM.memory\[14\]\[16\],8.96µm
DMEM.memory\[28\]\[23\],8.96µm
_2063_,8.96µm
net949,8.96µm
DMEM.memory\[19\]\[23\],8.94µm
DMEM.memory\[28\]\[16\],8.94µm
RF.registers\[1\]\[31\],8.94µm
net843,8.94µm
net851,8.94µm
net867,8.94µm
net982,8.94µm
_1329_,8.94µm
net728,8.915µm
DMEM.memory\[0\]\[2\],8.9µm
DMEM.memory\[26\]\[12\],8.9µm
DMEM.memory\[29\]\[12\],8.9µm
DMEM.memory\[3\]\[6\],8.9µm
RF.registers\[16\]\[10\],8.9µm
_1816_,8.9µm
_2550_,8.9µm
net1047,8.9µm
_1910_,8.88µm
_1980_,8.88µm
_2574_,8.88µm
DMEM.memory\[5\]\[16\],8.875µm
net697,8.865µm
net666,8.865µm
DMEM.memory\[21\]\[17\],8.86µm
_1421_,8.86µm
_1752_,8.86µm
_1886_,8.86µm
net915,8.84µm
net1089,8.84µm
_2322_,8.84µm
DMEM.memory\[2\]\[11\],8.82µm
DMEM.memory\[6\]\[16\],8.82µm
net793,8.815µm
_2860_,8.805µm
_2974_,8.805µm
_3012_,8.805µm
_1741_,8.8µm
DMEM.memory\[2\]\[24\],8.78µm
RF.registers\[1\]\[12\],8.78µm
net712,8.765µm
net748,8.765µm
net968,8.74µm
net1124,8.74µm
net989,8.74µm
net931,8.74µm
net815,8.725µm
net596,8.725µm
net1171,8.72µm
net1054,8.72µm
_2323_,8.71µm
_1814_,8.7µm
_2459_,8.7µm
DMEM.memory\[15\]\[13\],8.66µm
DMEM.memory\[26\]\[16\],8.66µm
_2060_,8.66µm
_2467_,8.66µm
net711,8.645µm
net660,8.645µm
net662,8.645µm
net632,8.645µm
net1150,8.62µm
net972,8.62µm
net1208,8.62µm
net1053,8.62µm
DMEM.memory\[1\]\[15\],8.6µm
net847,8.6µm
net853,8.6µm
net873,8.6µm
net877,8.6µm
net893,8.6µm
net901,8.6µm
net1026,8.6µm
net848,8.6µm
net854,8.6µm
net858,8.6µm
net860,8.6µm
net876,8.6µm
net880,8.6µm
net888,8.6µm
net898,8.6µm
DMEM.memory\[4\]\[12\],8.58µm
_2077_,8.58µm
instruction_out[3],8.575µm
instruction_out[5],8.575µm
instruction_out[7],8.575µm
instruction_out[9],8.575µm
net533,8.575µm
_1660_,8.575µm
_1719_,8.575µm
instruction_out[11],8.575µm
instruction_out[15],8.575µm
pc_out[31],8.575µm
_2943_,8.57µm
DMEM.memory\[25\]\[12\],8.56µm
DMEM.memory\[3\]\[29\],8.56µm
net1146,8.56µm
net1078,8.56µm
_1374_,8.56µm
_1709_,8.56µm
RF.registers\[1\]\[1\],8.54µm
_2935_,8.54µm
_0380_,8.53µm
net653,8.525µm
net673,8.525µm
net751,8.525µm
net804,8.525µm
net618,8.525µm
RF.registers\[13\]\[31\],8.52µm
_0023_,8.52µm
_1513_,8.52µm
_1834_,8.52µm
_2304_,8.52µm
_2586_,8.5µm
DMEM.memory\[1\]\[1\],8.48µm
DMEM.memory\[1\]\[4\],8.48µm
DMEM.memory\[1\]\[5\],8.48µm
DMEM.memory\[7\]\[13\],8.48µm
RF.registers\[16\]\[5\],8.48µm
net930,8.48µm
net852,8.48µm
_2621_,8.48µm
_1309_,8.46µm
DMEM.memory\[30\]\[7\],8.44µm
net1046,8.44µm
_2219_,8.44µm
_2737_,8.44µm
_1971_,8.42µm
_2001_,8.42µm
RF.registers\[2\]\[30\],8.41µm
net639,8.405µm
net659,8.405µm
net787,8.405µm
net1192,8.405µm
net682,8.405µm
_1388_,8.4µm
_2201_,8.4µm
_2476_,8.4µm
DMEM.memory\[22\]\[17\],8.38µm
net958,8.38µm
net918,8.38µm
net920,8.38µm
_2413_,8.36µm
DMEM.memory\[24\]\[7\],8.345µm
net905,8.34µm
_2534_,8.335µm
_0155_,8.32µm
_0262_,8.32µm
net939,8.32µm
net619,8.305µm
net586,8.305µm
_1844_,8.3µm
_2362_,8.3µm
net791,8.285µm
_0395_,8.28µm
net1165,8.28µm
net889,8.26µm
net1088,8.26µm
net1203,8.26µm
net850,8.26µm
net872,8.26µm
net874,8.26µm
_1634_,8.26µm
_2773_,8.26µm
net752,8.245µm
_2846_,8.245µm
_1771_,8.24µm
_2370_,8.23µm
DMEM.memory\[3\]\[20\],8.22µm
DMEM.memory\[22\]\[23\],8.2µm
DMEM.memory\[2\]\[23\],8.2µm
_2040_,8.2µm
net1058,8.16µm
net1164,8.16µm
_2446_,8.16µm
net1021,8.16µm
net999,8.16µm
net987,8.16µm
net969,8.16µm
net841,8.14µm
net849,8.14µm
net855,8.14µm
net866,8.14µm
net878,8.14µm
net890,8.14µm
net902,8.14µm
_2823_,8.14µm
net577,8.135µm
_1697_,8.12µm
DMEM.memory\[0\]\[15\],8.1µm
RF.registers\[1\]\[16\],8.1µm
_2250_,8.08µm
_2812_,8.08µm
net607,8.065µm
net643,8.065µm
net725,8.065µm
net733,8.065µm
net749,8.065µm
net795,8.065µm
net801,8.065µm
net807,8.065µm
net656,8.065µm
net772,8.065µm
net824,8.065µm
net838,8.065µm
net628,8.065µm
DMEM.memory\[16\]\[8\],8.06µm
_0922_,8.06µm
DMEM.memory\[3\]\[12\],8.02µm
RF.registers\[2\]\[7\],8.02µm
RF.registers\[5\]\[13\],8.02µm
_1785_,8.02µm
_2768_,8.02µm
_2826_,8.02µm
_2607_,8.01µm
_0105_,8µm
_0244_,8µm
_2944_,8µm
_2980_,8µm
net885,7.985µm
net870,7.985µm
DMEM.memory\[18\]\[23\],7.98µm
RF.registers\[9\]\[18\],7.98µm
_2710_,7.98µm
net1017,7.98µm
DMEM.memory\[18\]\[17\],7.96µm
_1665_,7.96µm
_2055_,7.96µm
net610,7.945µm
_1657_,7.94µm
_0087_,7.93µm
DMEM.memory\[2\]\[12\],7.92µm
net929,7.9µm
instruction_out[12],7.895µm
_1754_,7.88µm
DMEM.memory\[2\]\[13\],7.86µm
_0276_,7.86µm
_1552_,7.86µm
net714,7.855µm
net661,7.845µm
net693,7.845µm
net747,7.845µm
net764,7.845µm
net592,7.845µm
_2405_,7.825µm
net1158,7.82µm
net1112,7.82µm
net1177,7.82µm
net993,7.82µm
_2059_,7.81µm
net1205,7.8µm
net856,7.8µm
_2885_,7.8µm
net1096,7.8µm
net1023,7.8µm
_2350_,7.78µm
_2939_,7.78µm
DMEM.memory\[9\]\[16\],7.775µm
RF.registers\[2\]\[24\],7.76µm
RF.registers\[5\]\[3\],7.76µm
_2887_,7.76µm
DMEM.memory\[0\]\[10\],7.74µm
_1276_,7.74µm
net583,7.725µm
net593,7.725µm
net675,7.725µm
net719,7.725µm
net757,7.725µm
net777,7.725µm
net762,7.725µm
net778,7.725µm
_1606_,7.72µm
net1067,7.7µm
_1548_,7.7µm
_2848_,7.7µm
DMEM.memory\[2\]\[31\],7.68µm
net1140,7.68µm
net892,7.68µm
_2867_,7.68µm
_3001_,7.68µm
DMEM.memory\[2\]\[19\],7.66µm
_0006_,7.66µm
net846,7.66µm
_2384_,7.66µm
net970,7.64µm
net1172,7.64µm
DMEM.memory\[14\]\[23\],7.62µm
_0213_,7.62µm
_1601_,7.62µm
_1850_,7.62µm
net713,7.605µm
net702,7.605µm
net1111,7.6µm
_2707_,7.58µm
DMEM.memory\[25\]\[7\],7.56µm
DMEM.memory\[7\]\[17\],7.56µm
_1744_,7.56µm
net821,7.555µm
pc_out[26],7.555µm
_2637_,7.54µm
RF.registers\[5\]\[25\],7.52µm
_2068_,7.52µm
_2229_,7.52µm
_2565_,7.52µm
_2697_,7.52µm
DMEM.memory\[12\]\[12\],7.5µm
DMEM.memory\[1\]\[13\],7.5µm
_1718_,7.48µm
_2873_,7.48µm
_1294_,7.44µm
_2771_,7.44µm
_2988_,7.44µm
net603,7.435µm
_1694_,7.425µm
_2831_,7.42µm
DMEM.memory\[2\]\[20\],7.4µm
_0113_,7.4µm
_2528_,7.4µm
_2551_,7.4µm
net585,7.385µm
net627,7.385µm
net631,7.385µm
net663,7.385µm
net665,7.385µm
net677,7.385µm
net731,7.385µm
net743,7.385µm
net755,7.385µm
net763,7.385µm
net783,7.385µm
net799,7.385µm
net811,7.385µm
net819,7.385µm
net825,7.385µm
net837,7.385µm
net674,7.385µm
net708,7.385µm
net710,7.385µm
net726,7.385µm
net730,7.385µm
net738,7.385µm
net740,7.385µm
net746,7.385µm
net802,7.385µm
net590,7.385µm
net602,7.385µm
net604,7.385µm
net608,7.385µm
net1095,7.36µm
net1117,7.36µm
net1184,7.36µm
_2576_,7.36µm
net997,7.36µm
DMEM.memory\[28\]\[12\],7.32µm
_1398_,7.32µm
_1838_,7.32µm
_1689_,7.3µm
_2111_,7.3µm
_2328_,7.3µm
DMEM.memory\[30\]\[16\],7.28µm
_2658_,7.28µm
_0176_,7.27µm
net599,7.265µm
net823,7.265µm
net606,7.265µm
_0125_,7.26µm
_0338_,7.26µm
_1734_,7.26µm
net932,7.24µm
_2204_,7.24µm
_2433_,7.24µm
_0039_,7.23µm
_0269_,7.23µm
DMEM.memory\[30\]\[3\],7.22µm
net899,7.22µm
net1002,7.22µm
_1036_,7.22µm
net840,7.22µm
_1448_,7.22µm
_1505_,7.22µm
_1926_,7.22µm
net927,7.22µm
_3109_,7.22µm
instruction_out[10],7.215µm
instruction_out[14],7.215µm
instruction_out[2],7.215µm
pc_out[30],7.215µm
instruction_out[4],7.215µm
net512,7.215µm
instruction_out[8],7.215µm
pc_out[24],7.215µm
DMEM.memory\[1\]\[3\],7.2µm
RF.registers\[5\]\[11\],7.2µm
_2182_,7.2µm
_2265_,7.2µm
DMEM.memory\[1\]\[29\],7.18µm
net1148,7.18µm
net1188,7.18µm
_1104_,7.18µm
_2470_,7.18µm
DMEM.memory\[16\]\[7\],7.175µm
DMEM.memory\[2\]\[1\],7.17µm
RF.registers\[15\]\[25\],7.16µm
net744,7.145µm
net794,7.145µm
net820,7.145µm
_3013_,7.13µm
_1649_,7.12µm
_2221_,7.12µm
_2676_,7.12µm
_0274_,7.11µm
DMEM.memory\[25\]\[17\],7.1µm
DMEM.memory\[3\]\[0\],7.1µm
_1762_,7.1µm
_3002_,7.08µm
_1494_,7.06µm
_2232_,7.06µm
_2575_,7.06µm
_1393_,7.04µm
_1504_,7.04µm
_1570_,7.04µm
_2130_,7.04µm
_2303_,7.04µm
net988,7µm
RF.registers\[5\]\[30\],6.995µm
RF.registers\[2\]\[17\],6.99µm
_2763_,6.99µm
DMEM.memory\[0\]\[11\],6.98µm
RF.registers\[2\]\[9\],6.98µm
net857,6.98µm
net844,6.98µm
net862,6.98µm
_1584_,6.98µm
_2764_,6.98µm
DMEM.memory\[22\]\[12\],6.96µm
_2296_,6.96µm
DMEM.memory\[0\]\[0\],6.94µm
RF.registers\[15\]\[16\],6.94µm
_0153_,6.94µm
_2584_,6.94µm
net617,6.925µm
net625,6.925µm
net633,6.925µm
net651,6.925µm
net691,6.925µm
net705,6.925µm
net700,6.925µm
net754,6.925µm
net770,6.925µm
net810,6.925µm
net620,6.925µm
net622,6.925µm
_3003_,6.92µm
_3125_,6.92µm
DMEM.memory\[6\]\[7\],6.9µm
net1195,6.9µm
net1174,6.9µm
net912,6.9µm
_2315_,6.9µm
_1737_,6.89µm
_2379_,6.88µm
_2626_,6.86µm
_2744_,6.86µm
_2819_,6.86µm
DMEM.memory\[3\]\[23\],6.84µm
_0088_,6.81µm
net934,6.805µm
_2375_,6.8µm
DMEM.memory\[0\]\[18\],6.79µm
_0419_,6.79µm
_2932_,6.79µm
_2968_,6.79µm
_3019_,6.79µm
_3005_,6.785µm
net1136,6.78µm
net966,6.78µm
net1020,6.78µm
net1034,6.78µm
_1993_,6.78µm
net983,6.78µm
net943,6.78µm
_0346_,6.77µm
net1152,6.76µm
net887,6.76µm
_0762_,6.76µm
net1180,6.76µm
net1072,6.76µm
_2631_,6.76µm
_2703_,6.76µm
_2897_,6.76µm
_2961_,6.76µm
_2997_,6.76µm
DMEM.memory\[26\]\[17\],6.74µm
_1909_,6.74µm
_2268_,6.74µm
DMEM.memory\[12\]\[13\],6.72µm
RF.registers\[5\]\[21\],6.72µm
RF.registers\[5\]\[31\],6.72µm
_0266_,6.72µm
_1723_,6.72µm
_1736_,6.72µm
_1799_,6.72µm
_2216_,6.72µm
_2889_,6.72µm
net1051,6.72µm
RF.registers\[13\]\[24\],6.705µm
_3162_,6.675µm
DMEM.memory\[0\]\[13\],6.66µm
DMEM.memory\[4\]\[16\],6.66µm
DMEM.memory\[11\]\[23\],6.64µm
DMEM.memory\[14\]\[17\],6.64µm
DMEM.memory\[3\]\[22\],6.64µm
_0228_,6.64µm
_1728_,6.64µm
_2248_,6.64µm
_2514_,6.62µm
DMEM.memory\[3\]\[17\],6.6µm
_0238_,6.6µm
_1316_,6.6µm
_2075_,6.6µm
_2194_,6.6µm
_2778_,6.6µm
net959,6.6µm
_3116_,6.6µm
next_pc\[26\],6.6µm
DMEM.memory\[1\]\[16\],6.58µm
_1560_,6.58µm
_1988_,6.58µm
_2032_,6.58µm
_2114_,6.58µm
net913,6.54µm
DMEM.memory\[2\]\[4\],6.525µm
_2779_,6.52µm
_2842_,6.52µm
_2983_,6.52µm
_1819_,6.515µm
RF.registers\[9\]\[12\],6.5µm
_2320_,6.495µm
_2644_,6.49µm
_0251_,6.48µm
_2715_,6.48µm
_2892_,6.48µm
net641,6.465µm
net696,6.465µm
net788,6.465µm
net588,6.465µm
_1951_,6.46µm
_3144_,6.445µm
net1212,6.44µm
net1016,6.44µm
net1028,6.44µm
net1200,6.44µm
net1113,6.44µm
net1061,6.44µm
net1007,6.44µm
net1003,6.44µm
net941,6.44µm
net895,6.42µm
_2009_,6.42µm
_0334_,6.41µm
DMEM.memory\[1\]\[6\],6.4µm
_1571_,6.4µm
_1751_,6.4µm
_3004_,6.4µm
RF.registers\[5\]\[4\],6.38µm
_1726_,6.38µm
_1837_,6.38µm
_3133_,6.38µm
DMEM.memory\[9\]\[12\],6.36µm
_2794_,6.36µm
net645,6.345µm
net638,6.345µm
_1327_,6.34µm
RF.registers\[9\]\[8\],6.32µm
net1141,6.32µm
net1038,6.32µm
_2585_,6.32µm
net1031,6.32µm
net1005,6.32µm
_3010_,6.3µm
net1011,6.3µm
_1721_,6.28µm
_2798_,6.28µm
RF.registers\[5\]\[8\],6.26µm
_1605_,6.26µm
net511,6.26µm
_2991_,6.24µm
_0230_,6.21µm
DMEM.memory\[30\]\[17\],6.185µm
_2691_,6.18µm
_3122_,6.18µm
_0387_,6.16µm
_1678_,6.16µm
_2351_,6.16µm
_0128_,6.14µm
_0196_,6.14µm
_2720_,6.14µm
DMEM.memory\[25\]\[23\],6.12µm
_2610_,6.12µm
net805,6.105µm
DMEM.memory\[18\]\[8\],6.06µm
_1379_,6.06µm
_2243_,6.04µm
RF.registers\[9\]\[13\],6.02µm
_0070_,6.02µm
_0163_,6.02µm
_2385_,6.02µm
_2412_,6.02µm
net797,6.005µm
_0166_,5.99µm
net1151,5.98µm
net1153,5.98µm
net942,5.98µm
net962,5.98µm
net992,5.98µm
net1004,5.98µm
net1050,5.98µm
net1080,5.98µm
net1210,5.98µm
net1215,5.98µm
net1132,5.98µm
net1129,5.98µm
net1173,5.98µm
net1104,5.98µm
net1033,5.98µm
net967,5.98µm
net947,5.98µm
net1040,5.96µm
net1108,5.96µm
_2244_,5.96µm
_3094_,5.96µm
_2340_,5.94µm
_2353_,5.94µm
_2357_,5.94µm
_2709_,5.94µm
_2895_,5.94µm
_2925_,5.94µm
_2928_,5.94µm
_2992_,5.94µm
_2872_,5.92µm
_2479_,5.9µm
_2640_,5.9µm
net984,5.86µm
net1202,5.86µm
net1119,5.86µm
net914,5.86µm
_1852_,5.86µm
net977,5.86µm
_0029_,5.85µm
DMEM.memory\[26\]\[23\],5.84µm
DMEM.memory\[2\]\[9\],5.84µm
DMEM.memory\[31\]\[29\],5.84µm
_1847_,5.84µm
_1855_,5.84µm
_2523_,5.84µm
_2532_,5.84µm
_2548_,5.84µm
_2605_,5.84µm
net201,5.84µm
_1572_,5.82µm
_2680_,5.82µm
_0148_,5.8µm
net1178,5.8µm
_1654_,5.8µm
_0268_,5.78µm
_0352_,5.78µm
_3008_,5.78µm
next_pc\[2\],5.78µm
_1430_,5.75µm
_3021_,5.75µm
net980,5.74µm
_2057_,5.74µm
_2366_,5.74µm
DMEM.memory\[0\]\[8\],5.725µm
RF.registers\[9\]\[9\],5.72µm
net998,5.72µm
_1793_,5.72µm
_1944_,5.72µm
_1963_,5.72µm
_2044_,5.72µm
_2894_,5.72µm
net508,5.72µm
_0053_,5.68µm
_1668_,5.68µm
_1808_,5.68µm
_1903_,5.68µm
_2424_,5.68µm
_2835_,5.68µm
net1037,5.68µm
_0089_,5.65µm
_1108_,5.645µm
_2602_,5.62µm
_0263_,5.6µm
net1012,5.6µm
_1849_,5.6µm
_1777_,5.595µm
_0054_,5.56µm
_0101_,5.56µm
_0104_,5.56µm
_0139_,5.56µm
_0158_,5.56µm
_0253_,5.56µm
_0280_,5.56µm
_0405_,5.56µm
_2856_,5.55µm
net832,5.545µm
_0323_,5.53µm
_3015_,5.525µm
net950,5.52µm
net1000,5.52µm
net1010,5.52µm
net1052,5.52µm
net1201,5.52µm
net1193,5.52µm
net1166,5.52µm
net906,5.52µm
_1517_,5.52µm
net1027,5.52µm
net1025,5.52µm
net1013,5.52µm
net935,5.52µm
_0322_,5.5µm
_1475_,5.48µm
_2145_,5.48µm
_2519_,5.48µm
_2618_,5.48µm
_2820_,5.48µm
_2972_,5.48µm
_1833_,5.46µm
_2472_,5.46µm
_2827_,5.46µm
_2922_,5.46µm
_1759_,5.45µm
_1854_,5.425µm
net1008,5.4µm
net1196,5.4µm
_1254_,5.4µm
_1839_,5.4µm
_1856_,5.4µm
_1958_,5.4µm
_2326_,5.4µm
net957,5.4µm
_0283_,5.39µm
RF.registers\[1\]\[6\],5.38µm
_0072_,5.38µm
_0120_,5.38µm
_0747_,5.38µm
net1130,5.38µm
net1118,5.38µm
_1860_,5.38µm
_2380_,5.38µm
_2564_,5.38µm
_2801_,5.38µm
_1815_,5.34µm
_2378_,5.34µm
_2410_,5.34µm
_0027_,5.31µm
net829,5.305µm
_1740_,5.28µm
net1064,5.28µm
DMEM.memory\[0\]\[1\],5.26µm
DMEM.memory\[2\]\[17\],5.26µm
_0267_,5.26µm
_2191_,5.26µm
net457,5.26µm
_3000_,5.225µm
_0076_,5.22µm
_0169_,5.22µm
_0204_,5.22µm
net1036,5.22µm
_1308_,5.22µm
_2577_,5.215µm
_0175_,5.19µm
_3171_,5.185µm
_2811_,5.16µm
_0081_,5.14µm
_0348_,5.14µm
_2070_,5.14µm
_2313_,5.14µm
_2486_,5.14µm
_2603_,5.14µm
_2759_,5.14µm
_0025_,5.1µm
_0060_,5.1µm
_0066_,5.1µm
_0093_,5.1µm
_0221_,5.1µm
_0222_,5.1µm
_0225_,5.1µm
_0234_,5.1µm
_0397_,5.1µm
_0415_,5.1µm
_2787_,5.1µm
net760,5.085µm
net768,5.085µm
net1147,5.06µm
net917,5.06µm
net926,5.06µm
net928,5.06µm
net944,5.06µm
net946,5.06µm
net960,5.06µm
net964,5.06µm
net990,5.06µm
net1169,5.06µm
net1168,5.06µm
net1043,5.06µm
net1009,5.06µm
net971,5.06µm
net961,5.06µm
net922,5.06µm
RF.registers\[5\]\[23\],5.02µm
_0420_,5.02µm
_0921_,5.02µm
_1938_,5.02µm
_2616_,5.02µm
_2662_,5.02µm
_2767_,5.02µm
_2963_,5.02µm
_0112_,5µm
_0740_,5µm
_1098_,5µm
_1832_,5µm
_1990_,5µm
_0325_,4.99µm
_0410_,4.97µm
net798,4.965µm
net979,4.965µm
net1022,4.94µm
net1107,4.94µm
_2748_,4.94µm
net975,4.94µm
_3127_,4.94µm
net923,4.94µm
_0059_,4.93µm
DMEM.memory\[9\]\[17\],4.92µm
_0122_,4.92µm
_1272_,4.92µm
_2082_,4.92µm
_2683_,4.92µm
_2999_,4.92µm
_1434_,4.9µm
_1680_,4.9µm
_2271_,4.9µm
_2613_,4.9µm
_0145_,4.88µm
net1207,4.88µm
_1273_,4.88µm
_1583_,4.88µm
_1761_,4.88µm
_2537_,4.88µm
_2648_,4.88µm
_2799_,4.88µm
_3145_,4.88µm
net621,4.845µm
_0990_,4.82µm
_1940_,4.82µm
_2129_,4.82µm
_0129_,4.8µm
_1810_,4.8µm
_2681_,4.8µm
_2814_,4.8µm
_3106_,4.8µm
_0414_,4.78µm
_0206_,4.76µm
_2462_,4.76µm
_2588_,4.76µm
_2689_,4.76µm
_2538_,4.73µm
_0091_,4.68µm
_0117_,4.68µm
_0167_,4.68µm
_0272_,4.68µm
_0294_,4.68µm
_1022_,4.68µm
_1106_,4.68µm
_1549_,4.68µm
_2393_,4.68µm
_2753_,4.68µm
_2910_,4.68µm
_2727_,4.66µm
_1608_,4.635µm
net831,4.625µm
_0358_,4.61µm
_0403_,4.61µm
net903,4.6µm
net911,4.6µm
net936,4.6µm
net978,4.6µm
net1048,4.6µm
net1065,4.6µm
net1063,4.6µm
net1035,4.6µm
net965,4.6µm
_0245_,4.58µm
DMEM.memory\[0\]\[20\],4.56µm
_1835_,4.56µm
_1845_,4.56µm
_1857_,4.56µm
_2365_,4.56µm
_2492_,4.56µm
_2552_,4.56µm
_2832_,4.56µm
_2954_,4.56µm
_2959_,4.56µm
_2979_,4.56µm
_3014_,4.56µm
_0146_,4.54µm
_0203_,4.54µm
_0739_,4.54µm
net1059,4.54µm
_1739_,4.54µm
_1811_,4.54µm
net769,4.505µm
_2965_,4.49µm
net940,4.48µm
_1419_,4.48µm
_1611_,4.48µm
_1902_,4.48µm
_2440_,4.48µm
_3110_,4.48µm
net476,4.48µm
_0307_,4.47µm
_0900_,4.46µm
_1836_,4.46µm
_2305_,4.46µm
_2349_,4.46µm
_2786_,4.46µm
_2952_,4.46µm
